#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonymns Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
466355	176286	179141	41485	44184	F02A9.6	F19F10.10	glp-1	F19F10.10	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.6	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466356	175909	175697	41127	40928	C05D11.4	F21H11.2	let-756	sax-2	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.0	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466357	175410	175698	40655	40929	Y55D5A.5	F21H11.3	daf-2	tbx-2	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.3333	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466358	175909	174350	41127	39679	C05D11.4	F22B5.7	let-756	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	4.1429	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466359	181055	174350	45979	39679	C14F5.5	F22B5.7	sem-5	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.875	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466360	174044	174350	39384	39679	C32D5.2	F22B5.7	sma-6	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	4.6	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466361	180982	174350	45907	39679	C54D1.6	F22B5.7	bar-1	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	4.3	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466362	176286	174350	41485	39679	F02A9.6	F22B5.7	glp-1	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.1	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466363	181291	174350	46202	39679	F58A3.2	F22B5.7	egl-15	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.3125	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466364	178846	174350	43898	39679	T28F12.3	F22B5.7	sos-1	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.5	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466365	175410	174350	40655	39679	Y55D5A.5	F22B5.7	daf-2	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.8333	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466366	174462	174350	39787	39679	ZK1067.1	F22B5.7	let-23	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.8333	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466367	178104	174350	43199	39679	ZK792.6	F22B5.7	let-60	zyg-9	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	5.1875	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466368	178104	173180	43199	38576	ZK792.6	F22G12.4	let-60	F22G12.4	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	0.7	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466369	175909	171801	41127	37286	C05D11.4	F23C8.6	let-756	F23C8.6	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.4375	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
466370	181055	171801	45979	37286	C14F5.5	F23C8.6	sem-5	F23C8.6	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.2222	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
